	condition	treatment	days	seurat_clusters	clusters	cluster_manual_label
18811	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
555344	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
466923	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
410272	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
207153	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
208740	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
156310	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
358422	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
307788	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
584476	day9 unstim	unstim	day9	3	3	Naive B cells
364675	day4 unstim	unstim	day4	3	3	Naive B cells
471300	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
758314	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
188078	day9 unstim	unstim	day9	1	1	Pre-GC
527702	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
750729	day4 unstim	unstim	day4	1	1	Pre-GC
623772	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
536275	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
332506	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
16199	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
787915	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
815329	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
47274	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
385037	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
292837	day9 unstim	unstim	day9	0	0	Memory B cells
321894	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
864910	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
575961	day4 unstim	unstim	day4	1	1	Pre-GC
494592	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
129184	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
332016	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
532315	day9 unstim	unstim	day9	0	0	Memory B cells
722106	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
760718	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
490601	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
473800	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
81715	day4 unstim	unstim	day4	0	0	Memory B cells
574322	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
563905	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
262037	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
475957	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
647791	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
227200	day4 unstim	unstim	day4	2	2	CD11c+ memory B cells
396969	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
16874	day4 unstim	unstim	day4	1	1	Pre-GC
609076	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
66683	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
800509	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
99366	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
645638	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
579480	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
869507	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
33434	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
684905	day9 unstim	unstim	day9	0	0	Memory B cells
377190	day9 unstim	unstim	day9	1	1	Pre-GC
210987	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
701905	day4 unstim	unstim	day4	0	0	Memory B cells
865717	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
517830	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
626021	day9 unstim	unstim	day9	0	0	Memory B cells
83346	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
605123	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
417585	day9 RBD-NP	RBD-NP	day9	4	4	GC B cells
86384	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
357822	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
505174	day4 unstim	unstim	day4	1	1	Pre-GC
461027	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
31660	day9 unstim	unstim	day9	0	0	Memory B cells
456137	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
85687	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
817149	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
500189	day9 unstim	unstim	day9	0	0	Memory B cells
571966	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
776061	day4 unstim	unstim	day4	0	0	Memory B cells
170504	day4 unstim	unstim	day4	0	0	Memory B cells
785896	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
753623	day9 unstim	unstim	day9	0	0	Memory B cells
717254	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
339950	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
381306	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
77648	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
225692	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
478571	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
82512	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
681465	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
198037	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	2	2	CD11c+ memory B cells
765417	day4 unstim	unstim	day4	1	1	Pre-GC
485777	day9 unstim	unstim	day9	0	0	Memory B cells
678866	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
172643	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
345834	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
697302	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
82022	day9 unstim	unstim	day9	0	0	Memory B cells
122174	day9 unstim	unstim	day9	0	0	Memory B cells
198458	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
395265	day9 unstim	unstim	day9	0	0	Memory B cells
29965	day4 unstim	unstim	day4	1	1	Pre-GC
469376	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
507781	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
492596	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
869947	day9 unstim	unstim	day9	1	1	Pre-GC
399126	day9 unstim	unstim	day9	0	0	Memory B cells
492216	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
400579	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
807765	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
46333	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
678326	day9 unstim	unstim	day9	0	0	Memory B cells
776478	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
294815	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
825435	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
16993	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
825675	day9 unstim	unstim	day9	0	0	Memory B cells
677157	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
271173	day9 unstim	unstim	day9	0	0	Memory B cells
517944	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
783282	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	4	4	GC B cells
763561	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
130952	day9 unstim	unstim	day9	1	1	Pre-GC
521408	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
856803	day4 unstim	unstim	day4	3	3	Naive B cells
493631	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
528382	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
631525	day4 unstim	unstim	day4	4	4	GC B cells
41623	day9 unstim	unstim	day9	0	0	Memory B cells
758286	day9 unstim	unstim	day9	0	0	Memory B cells
827906	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
682463	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
117037	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
648538	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
339704	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
424602	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
861968	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
386482	day4 unstim	unstim	day4	0	0	Memory B cells
579334	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
764559	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
341555	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
274723	day4 unstim	unstim	day4	1	1	Pre-GC
625239	day9 unstim	unstim	day9	0	0	Memory B cells
560805	day9 unstim	unstim	day9	0	0	Memory B cells
837348	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
773818	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	2	2	CD11c+ memory B cells
626947	day4 unstim	unstim	day4	0	0	Memory B cells
193148	day4 unstim	unstim	day4	0	0	Memory B cells
489122	day9 unstim	unstim	day9	2	2	CD11c+ memory B cells
25990	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
407717	day9 unstim	unstim	day9	3	3	Naive B cells
143800	day9 unstim	unstim	day9	1	1	Pre-GC
408031	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
69653	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
747066	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
95008	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
576153	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
392874	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
829647	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
301927	day9 unstim	unstim	day9	3	3	Naive B cells
143507	day4 unstim	unstim	day4	1	1	Pre-GC
526096	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
348408	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
287509	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
30370	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
495521	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
797062	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
310027	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
612334	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
155263	day4 unstim	unstim	day4	3	3	Naive B cells
275819	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
48517	day9 unstim	unstim	day9	3	3	Naive B cells
426220	day4 unstim	unstim	day4	0	0	Memory B cells
44949	day9 unstim	unstim	day9	3	3	Naive B cells
299929	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
514919	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
746984	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
274527	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
181826	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
448359	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
117445	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
354611	day4 unstim	unstim	day4	1	1	Pre-GC
541460	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
407472	day9 unstim	unstim	day9	1	1	Pre-GC
292111	day9 unstim	unstim	day9	0	0	Memory B cells
126825	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
382252	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
252140	day9 unstim	unstim	day9	0	0	Memory B cells
605836	day9 unstim	unstim	day9	0	0	Memory B cells
638580	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
83080	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
296662	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
97734	day4 unstim	unstim	day4	1	1	Pre-GC
801302	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
392680	day4 unstim	unstim	day4	0	0	Memory B cells
246661	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
660878	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
766107	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
598511	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
663676	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
41268	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
722552	day9 unstim	unstim	day9	3	3	Naive B cells
657922	day4 unstim	unstim	day4	0	0	Memory B cells
501000	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
622280	day9 unstim	unstim	day9	1	1	Pre-GC
511968	day9 unstim	unstim	day9	0	0	Memory B cells
782761	day9 RBD-NP	RBD-NP	day9	4	4	GC B cells
459860	day9 unstim	unstim	day9	1	1	Pre-GC
111469	day9 unstim	unstim	day9	1	1	Pre-GC
186477	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
139609	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
116592	day9 unstim	unstim	day9	0	0	Memory B cells
100213	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
108533	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
527995	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
401745	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
268330	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
63086	day9 unstim	unstim	day9	1	1	Pre-GC
620206	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
596182	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
101731	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
732915	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
77644	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
715150	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
528443	day9 unstim	unstim	day9	0	0	Memory B cells
223907	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
128637	day9 unstim	unstim	day9	3	3	Naive B cells
561545	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
777316	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
581299	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
655830	day4 unstim	unstim	day4	1	1	Pre-GC
156786	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
251732	day4 unstim	unstim	day4	1	1	Pre-GC
98186	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
709088	day9 unstim	unstim	day9	1	1	Pre-GC
298900	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
697301	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
434718	day9 unstim	unstim	day9	0	0	Memory B cells
312003	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
879083	day9 RBD-NP	RBD-NP	day9	2	2	CD11c+ memory B cells
488247	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
814227	day9 unstim	unstim	day9	0	0	Memory B cells
438135	day9 unstim	unstim	day9	3	3	Naive B cells
772628	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
338860	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
402642	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
564002	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
609202	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
280167	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
108652	day9 unstim	unstim	day9	0	0	Memory B cells
467106	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
255513	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
775345	day9 unstim	unstim	day9	3	3	Naive B cells
155102	day4 unstim	unstim	day4	0	0	Memory B cells
765695	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
876341	day4 unstim	unstim	day4	0	0	Memory B cells
870248	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
588842	day4 unstim	unstim	day4	0	0	Memory B cells
641194	day9 unstim	unstim	day9	1	1	Pre-GC
622584	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
848937	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
260016	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
339948	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
867155	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
663514	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
171301	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
531079	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
62652	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
570979	day4 unstim	unstim	day4	1	1	Pre-GC
149664	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
838235	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
236698	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
106683	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
803531	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
779670	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
533877	day4 unstim	unstim	day4	0	0	Memory B cells
35269	day9 unstim	unstim	day9	1	1	Pre-GC
261340	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
142658	day9 unstim	unstim	day9	1	1	Pre-GC
103895	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
516784	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
421539	day9 unstim	unstim	day9	1	1	Pre-GC
251368	day4 unstim	unstim	day4	1	1	Pre-GC
396016	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
153006	day9 unstim	unstim	day9	0	0	Memory B cells
675040	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
399740	day4 unstim	unstim	day4	0	0	Memory B cells
15474	day9 unstim	unstim	day9	0	0	Memory B cells
39454	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
805541	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
759525	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
776534	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
708815	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
730956	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
677804	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
517738	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
416383	day4 unstim	unstim	day4	0	0	Memory B cells
160319	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
208348	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
155225	day4 unstim	unstim	day4	0	0	Memory B cells
364872	day4 unstim	unstim	day4	1	1	Pre-GC
280342	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
62563	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
43824	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
224233	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
785628	day4 unstim	unstim	day4	0	0	Memory B cells
101626	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
170710	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
391014	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
850820	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
412122	day4 unstim	unstim	day4	0	0	Memory B cells
99949	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
484911	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
448276	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
617378	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
607758	day9 unstim	unstim	day9	0	0	Memory B cells
406923	day4 unstim	unstim	day4	0	0	Memory B cells
543695	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
842376	day9 unstim	unstim	day9	0	0	Memory B cells
695285	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
438594	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
272599	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
803211	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
504435	day9 unstim	unstim	day9	0	0	Memory B cells
254545	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
700926	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
675125	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
451794	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
360062	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
306209	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	4	4	GC B cells
150022	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
505808	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
258003	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
173599	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
319352	day4 unstim	unstim	day4	3	3	Naive B cells
794647	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
155608	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
33727	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
736263	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
699966	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
714057	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
702851	day9 unstim	unstim	day9	1	1	Pre-GC
841919	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
655050	day4 RBD-NP	RBD-NP	day4	2	2	CD11c+ memory B cells
199071	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
865164	day9 unstim	unstim	day9	1	1	Pre-GC
35488	day4 unstim	unstim	day4	1	1	Pre-GC
674707	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
543658	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
41822	day9 unstim	unstim	day9	1	1	Pre-GC
878651	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
63614	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
874066	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
807800	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
132610	day9 unstim	unstim	day9	0	0	Memory B cells
519536	day9 unstim	unstim	day9	3	3	Naive B cells
838352	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
720946	day9 unstim	unstim	day9	0	0	Memory B cells
332983	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
536185	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
79257	day4 unstim	unstim	day4	0	0	Memory B cells
292373	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
129695	day9 unstim	unstim	day9	0	0	Memory B cells
834624	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
170688	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
445721	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
151863	day9 unstim	unstim	day9	0	0	Memory B cells
566877	day9 unstim	unstim	day9	3	3	Naive B cells
854159	day9 unstim	unstim	day9	0	0	Memory B cells
829639	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
797163	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
196498	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	1	1	Pre-GC
805281	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
63508	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
566714	day9 unstim	unstim	day9	0	0	Memory B cells
882330	day4 unstim	unstim	day4	3	3	Naive B cells
64900	day9 unstim	unstim	day9	0	0	Memory B cells
231801	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
855022	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
735383	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
352628	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
5850	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
464279	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
